tool_temp_c,part_temp_c,vibration_x_mm_s,vibration_y_mm_s,press_force_ton,contact_force_kn,cycle_time_s,energy_kwh,lubricant_flow_lmin,is_anomaly
435.76,877.59,2.7,3.47,234.88,186.61,18.79,25.56,4.99,0
430.73,867.46,2.61,2.76,231.46,186.55,15.95,23.69,4.65,0
410.23,846.46,3.37,4.26,237.85,192.82,15.74,25.31,4.39,0
469.11,931.62,3.25,3.56,226.33,175.26,21.24,31.44,4.44,1
412.08,862.48,2.06,3.72,230.33,179.06,17.88,26.72,4.59,0
428.03,876.43,2.86,3.0,231.77,185.05,16.75,26.24,5.37,0
442.14,851.5,3.32,3.75,237.64,188.39,18.08,25.42,4.68,0
435.6,846.84,1.96,2.95,222.37,179.82,18.05,26.66,4.36,0
409.55,842.72,2.07,2.65,220.95,169.42,17.21,24.16,4.35,0
438.64,837.21,3.41,2.57,217.29,164.4,16.02,22.1,4.44,0
426.99,858.9,2.97,3.53,214.3,174.17,18.41,25.63,5.14,0
429.97,848.54,2.12,3.01,224.02,169.24,19.4,24.74,4.86,0
427.39,829.54,3.88,4.04,225.54,175.4,18.76,23.89,4.08,0
437.33,854.78,3.24,3.98,238.57,187.48,17.16,25.24,5.0,0
433.88,863.67,2.09,1.4,234.44,189.35,20.36,26.03,5.1,0
423.15,855.97,3.22,2.33,227.88,186.73,15.48,23.99,4.99,0
428.32,856.19,3.2,2.68,229.02,181.47,20.14,22.91,4.8,0
428.16,857.81,3.21,3.23,233.57,174.73,18.21,25.49,4.39,0
407.24,855.28,3.39,2.89,223.04,181.24,18.0,25.56,4.76,0
445.73,847.78,3.92,3.37,217.43,171.81,19.22,22.46,4.88,0
460.0,855.43,4.48,1.97,224.56,180.87,18.16,23.56,4.82,0
425.49,843.06,3.37,2.8,236.57,191.95,17.87,23.35,4.27,0
442.51,858.82,2.96,3.13,231.94,186.86,18.96,24.27,4.81,0
426.66,846.33,3.89,2.14,225.15,178.69,16.94,22.87,4.59,0
421.56,858.23,2.08,2.99,219.01,179.06,17.9,24.22,5.21,0
434.54,846.53,2.23,3.84,233.43,182.48,20.49,25.12,5.93,0
432.39,838.11,2.42,2.26,224.32,172.65,18.56,24.4,4.68,0
410.84,827.94,3.12,2.89,215.99,170.42,16.9,21.89,5.84,0
414.16,844.51,3.58,2.97,221.48,186.17,16.07,24.22,5.73,0
407.9,849.94,2.08,3.75,238.74,199.67,17.04,23.54,5.53,0
427.96,854.18,3.28,2.67,229.75,180.51,16.81,22.68,4.66,0
417.75,846.96,4.04,3.1,235.03,185.51,18.69,24.39,5.03,0
419.96,845.97,3.69,2.75,220.95,176.57,19.18,24.34,4.73,0
445.79,822.84,3.69,3.19,238.69,187.82,18.14,22.16,5.93,0
438.12,834.12,2.8,2.86,236.09,183.7,16.95,23.07,5.84,0
434.21,845.69,3.65,3.29,220.89,172.04,16.31,24.15,5.54,0
438.9,832.15,2.09,2.53,234.45,185.37,19.94,26.33,6.1,0
444.87,843.13,3.75,1.93,226.03,178.67,15.5,23.2,4.47,0
415.32,837.57,3.34,3.06,234.33,186.64,18.12,22.98,4.85,0
439.59,839.5,3.09,3.98,232.95,192.87,17.55,23.68,5.05,0
425.3,830.49,1.94,3.16,217.08,171.52,16.39,21.55,5.3,0
426.04,839.56,3.45,1.45,231.24,185.84,20.26,25.16,5.59,0
426.46,843.39,2.73,3.8,231.9,184.61,18.56,22.78,5.45,0
443.7,869.59,1.97,2.07,244.07,192.7,17.28,22.78,5.54,0
416.92,845.67,3.28,2.1,232.1,184.73,17.77,24.8,5.12,0
432.79,854.42,3.1,2.91,233.31,185.25,18.8,25.14,5.3,0
420.18,841.45,3.27,2.57,248.88,209.75,19.14,23.8,5.11,0
455.7,835.13,2.69,3.34,221.68,166.06,16.8,23.24,5.69,0
410.33,848.77,2.46,2.34,217.67,175.36,18.85,26.28,5.08,0
421.64,846.42,2.71,3.17,248.04,195.42,18.16,22.74,5.17,0
438.01,836.24,3.88,3.98,224.93,185.7,17.51,22.55,5.58,0
439.81,854.98,2.4,3.69,223.28,193.35,17.79,25.76,5.76,0
435.54,841.76,2.93,3.89,226.31,185.79,17.09,23.68,5.04,0
416.56,859.84,3.56,2.96,223.17,176.72,20.85,26.46,4.95,0
430.87,828.0,2.56,4.73,229.59,181.06,15.84,21.03,4.84,0
422.38,860.33,3.36,4.02,239.72,191.86,18.85,22.83,5.53,0
437.41,825.33,3.05,3.24,228.33,182.8,17.48,23.92,4.98,0
436.75,860.73,2.8,3.22,243.17,197.6,17.14,23.83,4.59,0
442.87,847.95,2.73,3.38,224.97,179.95,17.96,24.29,4.85,0
436.61,849.85,3.8,3.97,229.9,184.24,20.24,24.67,4.67,0
433.83,856.75,3.97,3.14,226.95,183.04,18.93,22.79,4.59,0
412.86,833.77,4.94,3.17,240.0,202.18,19.45,24.41,5.63,0
423.59,873.87,3.4,3.34,234.91,178.77,19.35,27.03,4.54,0
439.4,862.72,2.56,3.74,215.29,171.98,15.08,25.19,4.26,0
420.66,860.55,2.86,3.08,226.38,181.66,17.69,24.26,5.17,0
415.21,871.34,3.58,2.38,224.68,175.42,17.16,24.87,4.06,0
426.24,849.14,2.75,2.49,217.91,188.68,15.81,24.88,4.52,0
433.2,857.59,3.83,4.37,221.26,177.2,19.35,24.7,4.97,0
431.26,851.57,2.85,3.61,230.51,185.13,18.16,24.33,5.08,0
406.58,871.01,3.92,2.52,217.17,171.15,18.77,25.17,4.42,0
432.62,850.38,4.28,2.47,223.28,178.89,18.65,25.55,4.67,0
408.1,847.49,3.19,3.13,238.19,186.76,17.2,21.97,5.69,0
423.26,843.86,3.72,3.2,237.71,177.43,15.72,25.59,4.64,0
445.92,859.86,2.6,4.67,235.48,188.62,15.37,23.94,4.55,0
427.66,830.69,1.78,3.11,234.5,192.7,19.56,23.89,5.09,0
422.51,857.8,3.42,3.73,243.21,192.01,15.3,23.65,5.24,0
420.16,853.1,3.91,4.85,201.33,166.54,18.29,22.23,5.11,1
437.78,845.89,3.58,3.38,235.95,183.21,16.3,24.03,6.09,0
434.48,865.67,2.17,3.02,243.91,187.69,18.2,23.66,4.77,0
405.0,843.56,2.71,3.46,231.35,177.13,15.35,21.34,4.57,0
424.5,856.0,1.09,3.46,235.62,186.15,17.96,25.42,4.66,0
426.53,821.06,3.84,2.4,222.77,176.16,16.91,22.41,4.61,0
447.06,846.76,3.2,2.85,229.69,188.55,17.02,25.2,3.98,0
432.32,872.41,2.76,2.29,215.63,170.6,18.91,24.98,6.24,0
438.09,845.11,4.14,3.3,222.27,185.87,20.97,23.57,5.61,0
430.92,866.05,2.7,2.94,219.82,175.22,16.61,24.39,5.46,0
431.73,837.28,2.27,1.73,221.57,186.18,17.57,24.58,4.46,0
432.19,827.78,2.72,4.06,219.9,174.81,20.2,23.03,5.82,0
457.97,847.84,3.92,0.56,181.56,142.51,20.04,27.74,6.02,1
432.65,832.17,3.43,2.83,220.83,179.91,16.19,21.64,5.05,0
423.67,847.03,3.5,2.04,233.15,186.04,19.72,23.17,4.57,0
433.84,866.42,2.73,2.18,231.5,178.53,16.92,21.31,5.66,0
438.71,868.76,4.37,4.05,225.38,173.69,19.13,27.02,5.38,0
430.4,846.34,2.85,3.54,230.25,188.59,15.91,22.48,5.17,0
446.19,835.54,2.52,3.46,234.95,181.57,19.56,23.81,5.29,0
441.79,876.92,3.06,2.59,240.7,195.11,17.35,27.63,6.2,0
427.82,850.42,2.04,1.71,222.11,180.02,19.55,22.05,4.45,0
422.02,823.87,3.2,3.11,231.91,194.45,15.41,21.05,5.12,0
417.36,839.43,1.12,3.08,239.65,187.43,17.55,22.03,4.01,0
413.15,854.56,2.49,2.16,229.9,186.14,16.18,23.76,4.97,0
442.33,846.93,2.31,4.0,236.68,186.17,18.28,24.93,5.08,0
435.56,852.43,2.22,2.93,237.94,196.09,18.81,24.7,4.52,0
433.63,846.09,2.44,2.84,230.32,188.08,18.37,22.83,4.89,0
435.51,850.95,3.87,2.32,223.42,177.31,19.17,22.64,4.56,0
434.1,870.07,2.62,3.22,233.25,184.67,18.95,25.42,5.77,0
431.02,841.57,1.63,2.77,217.66,169.02,17.32,25.11,4.47,0
434.26,856.53,2.89,2.98,225.46,178.87,18.28,24.6,4.65,0
418.23,869.25,3.53,2.79,227.87,176.31,18.95,24.72,4.76,0
437.02,852.01,3.24,2.35,229.88,177.53,15.0,23.48,4.93,0
416.32,837.06,2.6,1.44,234.95,187.99,17.99,23.15,5.22,0
428.42,842.69,3.62,2.76,226.87,177.69,15.37,21.08,4.5,0
423.95,856.55,2.85,2.92,237.34,184.63,20.22,25.52,5.02,0
440.09,876.98,3.21,2.35,222.34,174.63,20.06,26.26,4.91,0
436.4,835.86,3.93,3.36,244.03,204.49,19.92,23.27,5.59,0
428.23,849.45,1.0,3.62,244.4,193.15,19.67,23.45,4.57,0
427.83,836.5,3.04,3.15,234.47,187.33,17.65,22.11,5.0,0
417.62,821.59,2.56,4.09,238.16,181.37,18.25,19.77,5.01,0
423.76,852.16,3.41,3.67,231.18,185.19,17.0,25.69,4.52,0
437.66,854.23,3.56,2.42,224.66,182.79,18.93,27.09,4.94,0
411.54,844.67,3.36,2.02,227.17,178.07,18.89,26.28,4.71,0
428.28,847.2,4.54,4.23,248.78,203.25,19.87,24.7,4.22,0
423.97,868.31,2.75,2.27,223.77,183.49,17.72,24.11,4.84,0
441.18,837.08,3.09,1.94,214.33,175.51,16.35,22.84,4.91,0
425.12,854.29,2.86,4.42,233.93,185.91,18.38,24.58,4.3,0
422.66,839.96,4.59,2.25,225.69,182.37,16.53,22.53,5.89,0
415.01,843.65,2.92,2.59,232.03,180.16,15.06,23.55,4.32,0
441.59,849.6,3.67,4.48,221.96,173.16,15.0,23.63,5.16,0
420.44,835.24,2.33,2.9,226.63,183.21,16.78,23.81,4.37,0
425.97,844.49,2.95,3.08,228.01,172.36,17.34,21.76,5.16,0
425.93,844.78,3.58,2.66,221.21,169.95,18.26,24.42,4.52,0
421.05,879.42,1.65,3.19,230.4,182.86,21.02,25.58,5.13,0
435.59,879.32,3.82,1.87,229.95,182.23,20.19,24.16,4.38,0
425.62,842.41,2.86,3.18,223.57,173.99,16.96,24.57,5.34,0
432.79,865.85,3.72,3.9,228.9,169.68,19.06,24.6,5.03,0
441.46,855.84,3.86,2.63,240.93,198.82,19.35,25.27,4.63,0
420.55,854.81,2.09,2.39,228.03,181.59,18.0,24.43,3.84,0
424.01,835.52,3.42,3.39,232.26,188.26,18.41,23.19,4.44,0
444.47,821.08,4.2,3.34,238.55,190.38,18.81,24.25,4.92,0
411.39,844.3,3.75,3.26,234.76,187.08,16.61,24.34,5.0,0
422.84,845.47,3.02,1.36,234.4,193.15,16.24,21.44,5.18,0
417.29,834.87,2.99,3.64,236.2,182.51,18.45,22.1,6.14,0
421.87,837.94,1.87,3.19,222.23,172.08,17.08,23.88,6.05,0
422.22753798822947,838.8456805264295,3.3689273933836903,3.8064250343809154,231.58260429140879,187.47596723620518,18.696391096297457,23.68138448769352,5.351001618416664,0
428.24,848.53,2.34,3.6,223.8,188.62,17.77,21.58,5.11,0
437.5,855.2,3.79,3.85,226.49,178.9,20.15,25.46,5.43,0
418.8,821.34,2.99,3.03,234.58,189.09,17.39,21.66,4.61,0
424.79,865.24,2.95,3.7,227.52,181.74,17.39,23.72,5.0,0
411.28,866.69,2.92,3.34,226.58,182.15,18.41,24.59,4.61,0
439.77,815.6,3.33,3.03,242.26,204.16,20.33,23.7,5.55,0
435.43,829.83,2.68,2.16,225.04,182.54,19.29,23.56,5.89,0
427.97,829.16,1.65,2.53,222.13,169.38,15.46,21.81,5.08,0
425.02,834.4,3.4,2.79,226.35,185.01,17.72,23.26,4.45,0
426.03,864.03,3.42,3.68,239.34,192.07,16.22,25.66,5.44,0
439.74,873.88,4.12,3.17,232.74,185.8,18.34,25.26,4.98,0
408.71,856.96,2.98,3.77,226.92,173.31,16.38,24.35,5.43,0
413.48,860.25,3.25,3.33,236.09,187.54,19.13,24.15,5.43,0
432.98,837.19,2.91,2.59,239.59,200.93,18.53,25.1,4.26,0
428.74,839.31,2.15,3.26,223.09,181.74,19.1,22.17,5.16,0
439.27,855.3,3.17,2.48,222.31,174.1,17.06,21.52,5.92,0
417.33,827.69,2.94,4.37,228.81,181.84,17.37,21.47,5.04,0
416.90237404663435,843.8132538770013,2.660011431100429,2.7204955756339038,227.96500723037343,172.21371538417654,18.928681850529493,23.951344382931985,5.19382967139942,0
419.18,834.7,2.56,2.06,239.59,183.61,15.53,22.38,4.56,0
424.39,850.4,4.16,3.13,223.72,187.51,17.07,24.37,4.92,0
428.84,823.42,2.91,4.22,227.61,184.76,17.59,21.33,4.64,0
425.22,872.7,2.51,4.54,235.67,186.23,17.3,22.59,4.38,0
431.52,837.64,3.29,2.84,230.64,177.62,18.61,23.53,4.56,0
444.24,822.72,2.81,4.26,224.99,182.42,17.9,22.78,4.82,0
418.76,823.29,3.28,3.44,232.27,186.43,17.7,23.44,5.47,0
424.78,870.1,2.37,2.5,230.28,180.43,19.3,26.49,5.57,0
419.79,849.65,2.19,2.57,228.72,191.27,15.62,27.0,5.31,0
431.51,847.89,3.03,2.34,228.61,187.13,21.48,25.72,5.58,0
437.57,852.08,2.96,3.0,229.95,185.04,19.09,24.32,4.64,0
420.66,859.71,2.03,4.03,247.71,190.97,21.37,23.98,5.02,0
437.31,839.71,2.09,4.06,221.44,177.6,16.72,22.38,4.47,0
414.93,859.79,1.6,2.73,219.53,169.68,15.0,25.34,5.49,0
436.16,860.84,3.58,2.64,237.12,175.65,19.6,24.68,4.65,0
446.97,876.34,4.35,1.31,238.73,183.03,15.88,22.84,6.14,0
437.42,854.94,3.24,1.92,240.55,192.89,18.52,24.43,5.75,0
415.53,864.55,2.84,3.69,234.27,187.43,17.72,25.88,5.71,0
421.38,847.7,2.94,4.31,222.59,169.54,19.53,23.82,4.72,0
430.53,841.81,2.2,4.06,241.77,193.66,15.52,22.39,5.77,0
442.37,844.54,3.09,2.54,231.33,185.08,15.2,20.53,5.75,0
437.6,861.0,2.53,3.8,219.49,176.86,17.99,26.77,5.5,0
412.24,860.28,2.69,3.39,224.19,181.9,17.11,26.57,4.86,0
423.77,832.73,3.09,2.9,228.18,183.11,17.84,23.3,5.07,0
424.71,856.61,3.48,3.08,238.85,183.0,18.12,27.02,4.41,0
414.11,841.97,3.11,2.56,235.61,191.54,19.4,24.7,5.04,0
418.66,868.68,3.7,3.24,246.1,191.26,17.98,25.67,4.82,0
450.3,873.87,2.84,3.06,227.63,180.04,18.93,24.7,4.58,0
423.9,832.86,2.58,3.72,227.05,180.02,17.85,21.49,4.2,0
427.91,856.51,3.19,4.62,233.83,180.2,16.35,24.44,3.76,0
424.17,845.49,1.72,2.36,202.37,162.91,17.79,22.79,4.27,0
436.48,857.28,3.38,1.0,226.39,176.27,19.07,24.48,4.88,0
424.78,841.05,2.85,3.55,225.91,178.82,16.61,21.58,5.25,0
428.12,848.6,2.77,4.11,227.75,187.55,17.3,25.31,6.31,0
425.8,851.1,2.28,2.44,220.29,172.16,19.07,24.39,4.69,0
419.67,848.27,3.2,3.82,231.39,180.74,18.79,26.49,4.64,0
429.03,847.48,4.42,4.43,240.34,197.23,16.77,20.69,5.47,0
427.11,853.79,2.44,3.27,213.23,170.08,15.0,25.05,4.94,0
426.76,869.16,3.43,3.7,247.06,190.2,18.72,23.64,3.99,0
402.61,872.82,3.22,2.99,246.58,196.25,19.5,24.42,5.19,0
427.99,855.13,4.13,3.79,233.4,178.44,17.11,25.42,4.92,0
434.65,847.55,3.75,2.71,225.23,173.31,17.76,25.21,5.86,0
444.0,807.53,2.95,1.5,226.98,178.91,15.58,21.01,3.91,0
416.23,874.91,3.24,2.71,233.77,185.3,19.89,26.12,4.53,0
433.52,850.25,2.75,3.97,229.1,178.45,18.8,24.73,5.65,0
426.46,839.86,3.68,2.8,224.68,175.39,15.17,24.61,4.68,0
426.27,845.68,3.11,3.6,218.32,171.31,18.52,20.34,4.54,0
424.66,834.91,1.86,4.67,231.96,183.41,18.5,23.75,5.41,0
423.1,863.64,1.69,4.13,228.73,182.31,16.81,22.74,4.77,0
431.95,842.02,2.44,2.12,232.74,183.76,17.34,26.66,5.55,0
431.02,866.43,2.43,2.81,230.66,189.19,19.82,26.07,4.65,0
419.75,841.24,2.65,2.5,215.05,179.6,16.35,23.34,3.76,0
443.22,836.36,1.85,2.97,224.14,183.4,17.78,23.83,5.43,0
419.19,852.98,3.72,2.36,241.22,187.73,18.75,23.82,5.42,0
426.71,866.16,2.91,4.56,230.23,173.14,18.93,24.13,5.42,0
422.47,830.06,2.18,1.61,227.79,189.1,18.68,23.39,4.88,0
416.0544297690139,861.1258974348934,2.883787428733686,4.858222941669678,236.09204608840858,187.57032371445496,18.070138934417695,24.365744391749985,5.484131409781557,0
427.01,845.3,2.61,2.1,238.93,193.12,20.08,24.56,5.03,0
419.69,841.69,3.16,1.83,220.45,173.67,17.53,21.42,5.85,0
437.12,841.13,3.09,3.01,229.24,174.73,18.04,23.03,5.31,0
442.69,876.19,3.67,2.78,249.82,200.99,16.8,26.0,5.66,0
433.52,850.73,2.73,3.19,230.82,179.28,18.14,23.55,4.59,0
443.12,881.29,3.46,3.54,221.58,180.49,19.26,26.67,5.01,0
415.56,849.56,2.38,3.35,224.32,176.17,19.88,24.75,5.32,0
439.75,845.42,3.49,2.16,248.81,192.26,19.82,24.09,3.94,0
437.36,879.37,2.56,3.67,228.69,179.12,17.27,23.71,4.29,0
428.81,847.37,4.15,3.18,240.75,190.81,18.5,22.83,5.16,0
427.02,838.41,2.4,3.18,220.6,178.66,19.06,23.56,4.59,0
431.6,819.03,3.96,2.22,231.07,187.35,19.45,22.99,4.86,0
437.85,861.65,4.06,3.9,223.16,181.55,15.0,22.84,5.16,0
434.72,864.77,3.63,1.46,232.28,185.46,17.15,24.82,5.84,0
429.34,863.22,2.46,2.69,227.68,188.97,19.4,24.05,5.04,0
423.84,866.4,2.39,3.35,225.57,179.87,17.33,24.72,5.07,0
433.04,845.87,4.14,3.47,218.03,175.19,18.29,22.26,4.69,0
445.12,856.19,2.77,3.04,245.17,184.71,18.82,25.48,4.98,0
430.36,830.57,3.46,4.62,237.59,192.85,18.48,23.02,5.27,0
439.7,875.71,3.47,3.36,246.43,196.72,16.71,24.19,4.78,0
429.98,856.88,2.55,3.16,220.15,178.03,15.46,21.89,5.46,0
424.4,859.12,2.55,4.08,233.77,186.82,17.45,22.79,4.85,0
424.78,863.62,2.69,3.05,246.69,201.03,18.75,24.11,4.75,0
420.88,845.61,4.36,3.7,228.85,175.78,18.75,23.88,4.83,0
425.7,882.97,3.2,3.27,245.04,196.59,17.97,25.28,4.29,0
419.15,850.92,4.14,3.03,250.0,202.8,18.7,24.17,4.73,0
430.37,861.85,3.33,2.34,222.9,166.26,17.22,26.01,4.32,0
447.74,835.41,2.71,4.07,224.93,181.22,18.6,25.57,4.85,0
418.62,858.9,3.02,3.81,221.93,192.34,16.88,24.73,5.0,0
439.21,846.36,2.45,2.15,228.5,180.75,18.25,22.22,4.77,0
447.98,846.93,2.66,3.0,222.36,178.13,19.77,22.0,4.89,0
428.71,882.55,3.09,3.42,226.45,179.63,17.05,25.18,5.17,0
443.05,836.58,2.25,2.64,240.58,196.2,21.22,25.08,5.58,0
424.53,862.43,3.37,2.94,224.59,174.13,19.26,21.68,4.33,0
426.63,834.97,3.41,3.71,224.07,188.2,17.38,23.14,4.58,0
435.42,864.89,3.16,3.57,220.41,166.66,19.23,26.55,4.53,0
407.41,860.22,2.96,2.74,227.96,185.21,21.05,27.06,4.81,0
420.95,834.11,2.86,2.34,222.86,181.2,19.17,24.71,5.11,0
440.51,833.93,2.91,2.11,236.83,193.88,17.79,21.56,5.27,0
428.29,869.53,2.52,3.78,242.99,195.04,18.03,23.76,5.33,0
407.72,830.62,2.99,3.96,231.18,180.11,18.82,22.3,5.68,0
419.35,878.1,2.14,3.59,216.67,166.45,22.17,26.21,4.5,0
421.66,829.58,2.97,3.84,214.8,184.79,18.1,21.81,5.17,0
414.44,842.66,3.28,4.38,235.05,188.81,20.42,27.84,5.06,0
447.77,828.14,3.65,2.94,229.83,187.41,18.12,24.96,4.38,0
425.5,860.14,4.15,4.32,220.16,175.71,19.4,25.69,4.71,0
425.52,876.75,4.95,2.55,239.49,188.07,17.89,25.37,5.54,0
427.96,852.77,3.73,4.12,226.88,185.33,16.87,21.35,4.83,0
414.85,855.18,2.38,3.11,232.76,181.71,16.77,23.57,5.02,0
427.93,850.22,2.3,2.52,234.52,194.55,17.97,23.51,4.64,0
446.64,825.94,4.75,2.53,229.09,185.36,16.93,23.19,5.67,0
439.09,854.13,3.08,2.87,234.81,181.79,15.12,22.91,4.58,0
413.01,848.57,3.23,3.17,215.51,176.76,18.31,22.98,5.33,0
419.71,871.2,3.28,2.27,217.78,175.07,19.46,24.13,4.47,0
415.72,845.9,2.38,3.35,223.42,169.78,18.51,22.25,5.49,0
435.91,851.5,3.06,3.26,221.84,179.41,17.25,22.21,4.45,0
434.11,823.93,3.39,2.68,227.84,177.44,19.28,24.88,4.6,0
428.11,864.07,2.79,2.35,226.29,177.2,17.79,23.8,5.54,0
426.51,879.36,3.23,3.39,225.2,175.09,19.36,27.46,4.28,0
415.59,842.75,1.84,3.16,237.16,189.59,17.07,24.5,5.13,0
418.49,847.31,1.62,2.45,191.99,153.18,21.11,24.16,4.33,1
452.68,871.2,3.65,2.84,222.18,189.07,20.09,26.48,6.14,0
442.74,829.66,2.96,3.23,246.2,195.51,19.69,23.48,5.44,0
422.49,851.47,2.23,3.1,224.11,179.74,15.43,22.19,5.1,0
447.56,866.42,1.29,2.88,245.97,196.13,18.31,23.56,5.51,0
417.85,851.28,2.41,3.3,217.91,165.79,18.78,25.28,4.82,0
421.12,850.11,2.76,2.95,240.45,198.37,15.07,22.54,4.24,0
423.34,831.98,3.26,3.61,233.81,193.78,17.12,24.75,4.63,0
420.31,874.69,3.56,2.22,235.96,188.75,17.98,25.48,4.2,0
432.31,875.62,3.46,2.94,225.67,180.92,19.51,28.51,5.46,0
428.98,869.37,3.22,3.02,231.03,183.01,18.56,22.08,5.34,0
402.9,868.54,3.33,3.57,212.73,167.55,18.04,23.81,5.37,0
442.97,856.51,3.38,2.59,231.13,177.0,15.87,24.16,5.28,0
426.26,853.32,2.66,3.61,235.45,185.85,19.98,23.38,4.87,0
436.63,866.51,2.08,4.11,227.46,181.44,19.98,25.11,4.88,0
448.11,865.07,2.49,2.71,239.2,185.28,20.69,24.55,5.38,0
427.51,832.54,3.91,2.79,237.05,188.13,18.51,23.02,4.88,0
445.44,853.16,2.87,2.32,224.6,171.95,20.55,25.42,4.69,0
435.72,845.94,2.9,2.81,234.41,179.71,17.56,22.19,5.41,0
412.13,860.43,2.53,1.0,215.15,173.4,15.08,23.97,4.99,0
430.8,877.66,4.6,2.37,227.25,178.95,19.96,25.28,4.99,0
422.01,845.06,4.02,2.61,237.72,196.0,17.27,25.62,5.07,0
443.29361630520924,865.3044104462451,2.727007861977054,3.5735282131115045,233.02916030911828,177.11438242543375,18.773203756872775,24.662465150668993,4.156504104414691,0
414.46,845.44,3.34,2.29,235.12,187.88,16.8,23.94,5.39,0
424.41,850.05,2.69,2.84,224.9,173.11,15.52,22.6,4.97,0
450.4,865.74,3.48,2.78,233.94,194.16,21.47,24.92,5.05,0
434.39,842.73,3.34,3.38,222.67,175.79,20.36,24.81,5.13,0
425.97,886.52,3.76,2.46,219.64,174.05,17.59,27.86,4.88,0
419.58,820.5,1.95,3.02,223.43,177.84,21.5,23.97,5.2,0
441.31,852.0,2.8,3.08,226.63,178.21,17.65,25.71,5.31,0
440.81,848.45,3.95,2.73,232.18,191.9,17.4,23.2,5.05,0
427.75,852.23,3.37,3.07,229.66,178.52,17.4,22.94,5.17,0
419.97,850.48,4.16,1.82,232.07,183.89,15.41,22.85,4.84,0
416.5,867.44,3.12,3.03,230.53,179.34,16.85,22.88,5.2,0
422.51,850.1,3.83,3.12,230.5,183.43,16.46,22.45,5.21,0
426.93,856.9,4.74,2.23,213.55,164.31,19.1,24.22,5.22,0
445.22,833.48,2.2,2.01,250.0,199.79,17.12,22.13,4.99,0
418.39,828.92,3.29,3.68,224.1,183.95,17.56,22.9,5.22,0
437.24,853.31,3.12,2.72,221.17,179.86,21.51,23.93,5.21,0
437.67,857.97,2.1,2.66,218.97,179.36,16.18,25.78,6.11,0
420.24,843.51,3.35,3.14,231.92,171.25,18.49,22.81,4.15,0
427.93,831.53,2.03,3.26,230.72,180.8,17.56,23.88,4.44,0
429.6,842.31,1.99,2.16,238.42,183.63,18.05,24.97,5.55,0
429.72,851.7,3.22,4.27,223.42,172.82,18.3,24.04,4.12,0
444.36,849.28,3.68,2.3,230.14,180.26,16.9,22.6,4.86,0
450.04,854.22,4.31,3.04,239.47,184.33,17.14,23.02,4.69,0
418.1,874.39,2.76,1.46,227.73,180.61,20.09,24.24,4.91,0
431.31,848.48,2.32,2.09,215.75,159.68,18.45,24.12,4.21,0
446.23,840.89,2.15,3.93,228.0,181.46,18.75,22.09,5.23,0
425.66,846.16,4.26,3.71,236.2,180.07,17.43,24.88,5.07,0
420.14,870.44,3.31,2.77,233.12,185.12,18.92,23.48,5.53,0
430.78,859.61,3.14,2.2,238.66,187.01,17.59,25.23,4.15,0
411.65,867.86,4.05,2.76,226.73,186.8,19.77,24.87,4.51,0
424.73,839.65,3.34,2.63,227.31,187.04,17.4,24.08,5.19,0
423.74,838.76,3.34,3.21,213.98,174.76,17.43,25.4,5.08,0
438.96,844.28,3.42,2.88,221.74,180.35,16.12,22.83,4.5,0
426.71,836.48,3.2,3.03,218.47,176.19,16.49,22.71,5.54,0
420.8,842.8,3.91,3.54,238.49,191.14,18.26,22.1,5.82,0
436.61,859.9,3.46,3.32,229.51,186.35,18.61,22.45,5.48,0
433.13,836.44,1.62,2.7,240.39,189.11,19.76,22.27,4.97,0
415.52,854.52,4.27,3.65,228.26,185.73,18.65,24.3,4.12,0
441.53,847.14,3.91,3.91,249.44,204.06,17.23,22.54,4.52,0
424.16,820.52,3.02,2.79,239.87,188.79,15.21,24.45,5.29,0
431.03855231253146,858.4220726302806,2.6349802026745186,3.3752495466426398,222.28795077997586,176.24249420207443,18.11744555082696,22.73708337240796,4.505598236682669,0
435.79,836.62,2.36,2.32,227.61,179.05,16.35,22.76,4.04,0
427.68,838.25,2.5,3.67,221.1,176.62,16.74,23.36,4.5,0
413.25,866.66,3.47,2.91,223.9,175.61,19.13,24.64,4.74,0
433.86,838.63,3.91,4.1,229.41,181.63,16.2,21.3,4.34,0
453.52,817.54,3.4,3.67,221.74,177.29,19.18,23.45,5.05,0
439.37,857.07,3.01,3.75,240.01,194.75,15.73,21.79,4.3,0
425.15,849.3,2.45,4.66,219.26,173.17,19.83,24.24,5.8,0
442.66,869.71,3.12,3.46,215.26,168.54,19.44,24.97,5.64,0
425.69,839.61,2.98,3.67,233.45,188.54,18.02,23.0,6.27,0
424.51,864.47,2.32,3.53,235.48,197.26,17.74,23.6,5.28,0
428.43,847.4,2.55,1.44,229.73,184.4,19.31,25.05,4.42,0
431.67,849.6,2.09,3.19,232.45,178.93,18.22,23.21,5.12,0
420.91,865.52,3.08,1.79,216.23,169.4,17.85,25.69,4.03,0
426.42,826.84,2.55,3.97,233.32,187.93,16.38,21.11,4.58,0
446.1583306198701,872.0731136968616,2.568810804572316,3.8111110668715353,234.1286380346354,189.51140586270589,21.326323956296886,26.78941137644308,4.158421079880626,0
424.23,857.49,2.69,4.13,232.76,191.91,17.8,25.31,6.36,0
433.57,837.27,3.17,3.09,231.91,184.14,17.1,24.76,5.27,0
425.91,823.93,3.54,4.35,234.92,196.44,16.8,23.85,4.5,0
