lot_id,api_pct,citrate_buffer_pct,citric_acid_pct,sweetener_pct,preservative_pct,water_ph,prev_lot_ph,mixing_temp_c,mixing_time_min,agitation_rpm,addition_order,final_ph,lot_approved
1380,2.38,2.57,0.81,25.0,0.56,5.99,4.88,26.69,39.23,300.0,2,4.44,0
1381,1.3,3.82,1.17,20.68,0.08,6.63,4.78,21.74,56.04,300.0,3,4.15,0
1382,3.2,1.68,0.5,25.0,0.36,6.13,4.67,21.04,32.01,300.0,1,5.39,1
1383,3.61,2.16,0.5,25.0,0.29,6.17,4.29,29.88,33.63,300.0,1,5.11,1
1384,2.5,3.62,1.4,25.0,0.2,6.85,4.82,18.01,27.53,282.4,1,3.87,0
1385,2.18,1.11,0.5,6.95,0.85,6.69,4.23,22.86,21.28,300.0,2,5.12,1
1386,1.42,0.83,1.12,25.0,0.91,7.44,4.0,16.85,36.4,300.0,2,5.42,1
1387,1.15,2.49,1.19,22.02,0.23,6.79,5.25,30.95,34.12,208.1,3,4.55,1
1388,3.66,4.71,0.5,19.98,0.78,7.44,5.22,23.0,22.93,300.0,2,4.15,0
1389,1.0,3.09,1.04,9.83,0.96,6.62,4.57,21.92,31.96,300.0,3,4.29,0
1390,2.61,2.65,0.5,14.32,0.99,7.11,5.2,21.03,9.08,300.0,3,5.34,1
1391,4.32,4.1,0.5,25.0,0.96,6.55,4.88,31.47,51.2,300.0,1,5.27,1
1392,2.34,3.85,1.29,25.0,0.75,6.53,5.5,21.34,38.81,300.0,1,4.25,0
1393,2.15,3.77,2.13,16.53,0.17,6.28,4.77,21.08,14.09,230.5,3,3.07,0
1394,4.44,3.23,1.52,13.42,0.88,6.55,4.3,29.07,53.01,160.8,1,3.81,0
1395,3.47,3.59,0.5,25.0,0.76,6.19,4.78,33.79,45.68,300.0,1,4.77,1
1396,1.92,2.49,0.5,23.68,0.59,6.64,4.6,17.88,25.5,300.0,3,5.53,1
1397,4.98,1.79,0.88,5.0,0.7,6.95,4.91,32.55,9.43,300.0,3,4.78,1
1398,3.77,2.07,0.54,25.0,0.36,6.16,5.59,35.0,52.93,300.0,1,4.95,1
1399,1.06,3.26,1.52,19.52,0.47,7.13,4.82,16.55,41.88,125.8,2,3.79,0
1400,4.15,3.0,0.87,11.62,0.25,6.82,5.98,26.76,54.19,300.0,3,4.9,1
1401,5.0,1.25,0.5,21.61,0.37,6.62,4.73,31.86,18.92,213.4,3,5.2,1
1402,1.81,4.31,0.83,10.54,0.96,6.82,5.13,27.16,16.06,300.0,1,4.22,0
1403,4.67,2.73,1.41,25.0,0.56,7.1,5.56,15.52,42.89,300.0,3,4.57,1
1404,4.27,2.23,0.5,25.0,0.54,6.62,5.13,23.45,52.12,300.0,2,5.01,1
1405,4.56,4.41,1.66,25.0,0.18,7.11,4.8,20.39,39.64,276.1,1,3.32,0
1406,4.93,4.79,0.5,25.0,0.62,7.44,5.68,23.07,23.02,300.0,3,4.12,0
1407,1.73,3.35,0.81,24.87,0.32,6.4,4.08,30.63,28.04,248.3,3,4.08,0
1408,1.13,2.47,0.5,24.72,0.37,6.51,5.64,31.59,51.71,300.0,3,5.57,1
1409,1.13,3.68,0.64,17.55,0.93,6.7,5.96,30.63,31.46,233.4,3,4.46,1
1410,3.04,1.7,1.87,25.0,0.49,6.42,5.1,23.24,57.11,300.0,3,4.33,0
1411,3.19,1.53,0.65,25.0,0.9,7.36,4.35,30.75,32.17,300.0,1,5.7,0
1412,4.53,1.71,0.5,25.0,0.95,6.99,4.98,27.28,28.42,205.4,3,5.39,1
1413,1.0,1.21,0.5,24.11,0.69,7.5,4.97,23.16,47.57,234.7,2,6.23,0
1414,4.58,5.0,0.99,16.57,0.64,6.52,6.01,19.19,58.06,300.0,1,4.1,0
1415,3.62,4.34,0.5,25.0,0.27,7.31,4.59,21.0,31.0,202.7,2,3.94,0
1416,4.16,4.09,1.11,25.0,0.81,7.3,4.11,20.9,16.39,151.2,2,2.65,0
1417,2.37,1.11,0.5,25.0,0.84,6.7,4.97,28.39,59.73,300.0,1,6.2,0
1418,2.99,1.8,1.12,14.69,0.71,6.57,4.38,23.95,30.33,232.2,3,4.39,0
1419,1.51,5.0,1.62,5.0,0.22,6.13,5.38,31.1,9.43,270.3,2,3.28,0
1420,4.42,3.2,1.41,25.0,0.72,6.43,5.04,27.99,31.39,300.0,1,4.22,0
1421,3.88,1.19,0.59,24.55,0.31,6.98,5.48,22.43,33.07,300.0,2,5.47,1
1422,1.33,2.54,1.98,25.0,0.15,6.91,4.2,32.02,10.91,172.6,1,2.76,0
1423,1.95,0.94,1.0,10.76,0.29,7.33,5.02,17.92,5.0,274.8,3,5.16,1
1424,1.57,2.38,0.5,19.71,0.86,6.84,5.37,24.63,11.98,300.0,3,5.7,0
1425,1.0,2.26,2.01,10.33,0.39,7.17,5.03,23.6,14.83,111.3,2,3.32,0
1426,4.64,1.83,2.06,11.78,0.95,6.88,4.47,29.25,50.0,300.0,1,4.65,1
1427,1.53,1.51,0.64,25.0,0.93,7.18,5.64,20.49,45.49,300.0,3,5.67,0
1428,4.34,1.79,0.89,16.96,1.0,6.9,4.38,32.49,18.23,239.3,1,4.09,0
1429,4.2,1.03,1.44,13.21,0.68,7.04,5.25,31.29,16.87,300.0,3,4.81,1
1430,1.38,4.34,1.28,16.22,0.89,6.78,4.5,15.44,16.72,300.0,2,3.66,0
1431,4.61,2.97,0.5,6.42,0.67,6.84,5.76,26.52,18.75,300.0,2,4.97,1
1432,1.0,3.94,0.85,25.0,0.4,6.89,5.52,33.2,5.0,300.0,2,3.82,0
1433,2.18,3.88,2.05,18.52,0.38,7.36,5.44,24.12,34.81,300.0,3,3.72,0
1434,1.44,1.47,1.64,23.74,0.79,6.81,4.94,31.99,33.91,300.0,3,4.49,0
1435,2.21,1.66,1.23,25.0,0.16,6.06,5.35,23.64,17.59,300.0,3,5.03,1
1436,4.7,4.0,0.7,25.0,0.79,7.3,4.75,29.32,51.0,128.6,3,4.07,0
1437,5.0,1.41,0.8,19.56,0.3,7.2,4.31,21.86,39.58,300.0,1,5.36,1
1438,3.49,4.66,0.96,14.53,0.47,7.2,5.07,17.03,9.18,300.0,2,3.91,0
1439,4.79,4.24,1.78,25.0,0.73,6.87,5.09,28.23,32.84,300.0,2,3.04,0
1440,4.7,3.44,1.72,25.0,0.54,6.62,4.51,32.65,32.6,300.0,1,3.39,0
1441,2.05,3.77,0.5,25.0,0.17,6.06,4.6,30.29,19.31,300.0,3,4.62,0
1442,3.16,5.0,1.05,25.0,0.12,6.13,4.99,33.83,59.73,300.0,3,3.9,0
1443,4.39,2.49,1.61,7.14,0.31,7.41,5.25,19.1,34.36,300.0,1,4.45,0
1444,2.0,2.49,1.8,5.89,0.53,6.84,5.62,26.03,10.95,217.6,1,3.91,0
1445,3.09,1.6,0.5,25.0,0.98,6.78,5.26,29.44,19.76,300.0,1,5.67,0
1446,2.93,4.71,0.55,25.0,0.6,6.34,5.56,27.07,49.16,300.0,3,4.45,0
1447,4.25,3.38,0.5,21.33,0.43,6.69,5.13,24.83,60.0,174.2,2,4.78,1
1448,1.52,4.04,1.6,17.15,0.48,7.38,5.06,34.02,34.66,300.0,3,3.6,0
1449,2.67,1.93,0.81,14.36,0.68,6.5,4.97,27.77,52.03,300.0,3,5.18,1
1450,1.95,3.69,0.57,25.0,0.28,6.49,4.91,22.62,55.9,300.0,2,4.8,1
1451,3.02,4.81,1.36,13.43,0.63,7.42,5.98,27.92,34.52,101.7,3,3.35,0
1452,2.17,1.99,1.78,25.0,0.22,5.98,4.67,27.08,11.84,128.4,3,3.45,0
1453,1.71,4.17,1.53,15.59,0.11,6.39,5.18,31.13,42.52,300.0,2,3.77,0
1454,1.0,1.81,0.58,17.79,0.77,6.14,5.72,29.03,38.79,300.0,2,4.68,1
1455,3.32,3.88,1.11,7.1,0.27,6.87,4.99,23.58,8.29,300.0,1,3.97,0
1456,1.67,3.96,1.32,24.28,0.36,6.69,5.0,23.52,12.44,230.2,3,3.26,0
1457,1.35,1.28,0.59,22.52,0.76,7.34,3.88,24.12,42.91,300.0,1,5.88,0
1458,4.06,3.58,0.72,25.0,0.34,6.82,6.0,34.68,41.51,300.0,3,4.98,1
1459,1.27,4.26,1.58,16.17,0.19,6.3,5.37,31.28,38.94,300.0,3,3.46,0
1460,2.16,2.45,0.5,14.09,0.67,7.45,4.85,23.74,20.29,300.0,1,5.78,0
1461,2.77,3.94,1.9,7.38,0.44,6.13,5.07,32.22,37.22,51.5,1,3.47,0
1462,2.91,4.83,1.8,10.33,0.47,6.33,5.1,33.83,43.4,300.0,1,3.56,0
1463,1.0,3.22,1.24,25.0,0.13,6.51,4.57,20.26,36.44,300.0,2,4.25,0
1464,1.0,3.16,1.14,25.0,0.27,7.19,5.56,34.25,12.56,300.0,1,4.23,0
1465,3.64,4.99,1.25,25.0,0.13,6.86,5.96,31.45,15.9,300.0,1,3.71,0
1466,3.97,2.69,0.5,15.75,0.98,6.59,5.53,25.19,11.57,300.0,2,5.32,1
1467,3.94,4.23,0.81,19.58,0.76,6.88,5.55,32.93,60.0,128.2,3,4.16,0
1468,5.01,4.56,1.55,25.0,0.67,6.81,5.32,24.81,37.6,300.0,1,4.08,0
1469,1.86,4.68,1.79,25.0,0.17,6.29,5.76,29.46,40.69,300.0,3,3.44,0
1470,1.0,2.25,2.01,11.56,0.61,7.31,5.98,34.45,16.13,300.0,3,4.17,0
1471,4.03,2.46,0.5,22.68,0.71,6.85,5.26,24.95,11.07,300.0,1,5.37,1
1472,4.09,1.66,0.97,25.0,0.55,6.14,4.69,34.59,38.47,300.0,2,4.47,1
1473,4.51,3.35,0.5,16.68,0.6,6.97,5.91,20.75,47.97,247.0,3,5.15,1
1474,1.66,3.87,1.33,22.57,0.31,6.55,4.06,26.36,10.58,300.0,3,3.36,0
1475,1.0,2.23,1.05,25.0,0.6,6.46,5.36,16.35,16.74,300.0,3,4.47,1
1476,3.32,3.32,1.34,16.5,0.98,7.06,5.23,29.45,36.56,300.0,2,4.26,0
1477,1.13,1.27,0.5,18.77,0.53,7.02,4.35,17.17,37.73,144.3,2,5.39,1
1478,3.45,3.04,1.24,21.3,0.22,6.63,5.4,28.86,35.87,300.0,2,4.54,1
1479,2.67,3.31,1.2,10.77,0.49,7.41,5.86,35.0,42.98,300.0,3,4.46,1
1480,1.0,3.73,0.5,25.0,0.77,7.35,4.68,31.83,58.1,300.0,3,4.66,1
1481,4.51,2.23,1.54,24.96,0.79,6.03,4.18,26.45,52.51,300.0,2,4.13,0
1482,3.91,2.7,0.5,25.0,0.96,6.6,4.51,32.03,56.66,300.0,1,5.36,1
1483,3.51,4.38,0.55,25.0,0.57,7.03,4.55,26.37,40.38,300.0,1,4.43,1
1484,1.0,3.69,1.85,13.61,0.78,6.2,4.24,29.89,29.94,295.0,2,3.09,0
1485,3.18,1.41,0.5,25.0,0.44,7.0,5.32,17.2,29.84,74.5,3,5.78,0
1486,4.87,3.53,0.62,19.86,0.82,5.97,5.93,32.22,54.57,190.2,3,4.88,1
1487,1.83,1.45,1.69,5.0,0.66,6.11,5.87,22.23,35.1,300.0,2,4.36,0
1488,1.16,2.49,1.91,25.0,0.93,6.95,5.09,26.12,43.32,300.0,3,4.36,0
1489,1.12,4.28,0.5,6.31,0.42,6.65,5.23,33.38,41.06,300.0,3,4.66,1
1490,3.91,4.39,1.07,25.0,0.19,7.05,4.45,18.59,22.7,300.0,2,3.96,0
1491,2.51,3.65,0.5,17.4,0.5,6.92,4.48,25.55,9.07,300.0,3,4.46,1
1492,4.87,4.17,0.5,25.0,0.38,6.47,5.9,26.04,41.85,300.0,1,5.07,1
1493,3.48,3.8,0.5,10.9,0.42,6.82,5.47,26.64,18.08,260.7,1,4.65,1
1494,1.0,3.62,1.98,25.0,0.82,6.39,5.81,15.72,45.85,300.0,2,3.58,0
1495,3.01,1.63,1.64,22.32,0.46,7.25,5.98,31.8,24.36,300.0,3,4.72,1
1496,3.46,3.03,0.81,5.0,0.42,6.9,5.25,24.69,44.36,297.2,3,4.83,1
1497,3.53,2.65,0.5,25.0,0.74,6.04,4.99,27.24,6.03,101.0,3,4.43,0
1498,4.71,1.31,0.5,22.31,0.76,7.42,4.71,19.33,40.26,300.0,1,6.1,0
1499,3.43,3.11,0.5,25.0,0.34,6.91,5.19,15.75,35.62,300.0,2,5.09,1
1500,1.17,3.19,0.5,25.0,0.55,6.78,4.64,32.99,29.22,300.0,3,5.41,1
1501,1.68,4.01,0.79,18.07,0.38,7.44,4.46,28.85,14.15,300.0,2,4.05,0
1502,4.86,2.64,0.88,16.33,0.3,6.9,5.68,21.42,34.87,125.8,1,4.77,1
1503,1.93,4.16,0.5,25.0,0.5,6.45,4.02,34.55,45.14,300.0,2,4.18,0
1504,2.6,2.08,1.33,25.0,0.91,6.15,3.98,27.28,18.97,300.0,1,3.77,0
1505,3.27,4.28,1.41,9.16,0.89,7.37,5.19,19.26,50.87,224.9,3,3.57,0
1506,4.63,1.88,1.86,25.0,0.34,6.23,5.85,22.93,51.38,266.8,2,4.1,0
1507,4.91,3.99,1.04,6.5,0.52,6.75,5.63,35.0,32.76,142.4,1,4.23,0
1508,1.58,3.12,1.28,25.0,0.56,7.5,5.33,33.57,25.42,300.0,1,4.59,1
1509,1.0,4.2,0.5,15.96,0.19,7.09,5.99,18.54,33.82,300.0,2,5.0,1
1510,3.39,0.8,1.9,22.2,0.11,6.5,5.52,33.12,48.7,300.0,3,4.74,1
1511,3.88,4.4,0.5,25.0,0.11,7.28,5.66,23.86,39.8,213.5,2,4.46,1
1512,1.95,3.64,0.83,25.0,0.25,6.15,5.77,25.72,24.67,300.0,1,4.61,1
1513,2.91,2.67,1.84,16.81,0.59,7.03,5.52,25.26,56.95,251.9,1,4.09,0
1514,3.39,1.59,0.5,24.56,0.54,6.39,5.58,17.22,15.82,300.0,1,5.7,0
1515,1.0,4.0,0.75,12.83,0.65,6.95,5.54,27.22,33.47,100.1,2,4.4,0
1516,5.03,3.1,1.2,25.0,0.55,6.07,4.07,26.64,5.0,300.0,1,3.77,0
1517,3.52,3.91,1.78,13.32,0.24,6.28,4.62,25.25,43.73,300.0,3,3.61,0
1518,2.67,0.94,1.88,8.23,0.34,6.7,5.28,17.21,18.66,240.5,2,3.96,0
1519,1.01,2.09,1.14,21.71,0.12,6.11,4.36,31.53,15.59,144.8,2,2.91,0
1520,3.26,1.17,0.5,19.64,0.68,7.49,5.29,23.47,25.45,300.0,2,6.01,0
1521,1.84,3.88,0.64,25.0,1.0,7.2,4.9,17.6,8.96,280.9,3,4.02,0
1522,3.59,3.12,0.5,19.83,0.77,6.13,4.4,22.07,53.93,300.0,1,5.49,1
1523,1.04,3.87,0.5,8.15,0.78,7.13,3.99,22.79,60.0,227.5,3,4.98,1
1524,4.15,2.88,0.86,13.46,0.88,6.97,5.35,26.27,43.74,300.0,1,5.11,1
1525,1.15,1.86,1.4,25.0,0.88,6.81,4.56,33.53,27.43,300.0,2,4.11,0
1526,2.62,2.27,0.97,20.09,0.93,7.3,5.56,32.12,51.69,300.0,1,5.01,1
1527,1.16,1.2,1.89,18.3,0.8,7.29,5.45,31.57,57.29,300.0,2,4.55,1
1528,2.23,3.82,0.86,25.0,0.71,7.41,5.9,32.62,47.39,299.9,2,4.39,0
1529,1.0,1.33,0.85,25.0,0.58,7.29,4.4,33.31,20.09,300.0,1,5.33,1
1530,3.56,3.33,1.75,9.52,0.87,6.81,6.06,31.87,26.44,262.1,3,3.84,0
1531,3.08,3.46,1.69,19.44,0.27,6.41,4.72,26.78,10.08,300.0,3,3.43,0
1532,4.66,4.39,0.5,25.0,0.49,6.62,4.6,25.3,44.95,276.3,1,4.25,0
1533,1.65,2.27,0.5,25.0,0.55,6.19,5.01,31.76,31.14,300.0,3,4.95,1
1534,4.23,1.21,0.64,15.16,0.91,7.12,4.58,28.63,21.52,300.0,1,5.84,0
1535,2.19,1.68,1.65,12.37,0.5,6.05,4.62,17.77,43.5,300.0,2,4.12,0
1536,3.6,2.21,1.58,11.06,0.41,7.14,5.2,24.93,38.47,284.3,3,4.78,1
1537,3.53,3.66,1.31,9.23,0.88,7.48,5.63,22.31,22.29,300.0,1,4.11,0
1538,4.52,2.76,1.49,25.0,0.56,6.73,5.84,16.14,6.3,300.0,3,4.24,0
1539,2.0,1.76,0.5,20.38,0.2,6.8,4.71,26.84,33.48,258.3,2,5.27,1
1540,3.11,3.45,1.45,25.0,0.71,6.86,5.03,29.72,28.75,296.2,3,3.85,0
1541,4.05,3.49,1.27,10.66,0.54,6.45,5.08,29.76,56.07,300.0,2,4.08,0
1542,3.42,1.68,1.29,14.94,0.38,7.22,5.45,23.75,37.94,251.7,3,4.88,1
1543,4.59,3.99,0.66,15.23,1.0,6.23,4.53,23.44,50.15,300.0,1,4.58,1
1544,2.2,3.22,1.35,20.35,0.44,6.88,4.23,20.26,7.25,300.0,2,3.85,0
1545,2.15,1.62,0.5,22.15,0.13,6.59,4.49,26.98,36.61,267.1,2,5.35,1
1546,4.02,1.37,2.05,7.53,0.78,6.51,4.52,33.72,24.54,300.0,1,3.97,0
1547,1.78,1.45,0.5,8.63,0.8,6.94,5.4,30.38,32.05,300.0,2,5.82,0
1548,1.0,2.45,0.5,15.0,0.85,7.14,4.49,33.12,25.69,300.0,1,5.35,1
1549,2.08,4.11,1.03,11.9,0.8,6.78,4.85,23.96,47.31,300.0,3,4.03,0
1550,2.34,1.84,0.5,5.51,0.84,6.7,4.81,26.79,30.94,300.0,1,5.59,0
1551,2.96,2.62,1.75,21.89,0.59,6.98,5.56,27.97,15.98,300.0,1,4.05,0
1552,3.32,1.77,1.58,19.59,0.17,7.02,5.99,31.92,51.83,179.7,1,5.0,1
1553,2.31,1.46,0.84,25.0,0.38,6.99,5.34,27.49,60.0,300.0,1,5.53,0
1554,1.0,1.4,0.76,25.0,0.23,6.52,5.43,28.8,49.83,127.4,2,4.96,1
1555,1.33,2.07,1.86,21.05,0.58,7.5,4.56,26.81,21.54,138.7,2,3.18,0
1556,1.51,4.51,1.96,15.38,0.29,6.61,5.06,16.27,54.43,300.0,3,3.29,0
1557,4.64,1.25,1.34,6.48,0.7,6.19,5.15,33.53,23.0,300.0,1,4.62,1
1558,1.0,2.21,1.22,21.74,0.69,6.2,5.6,21.64,21.89,300.0,2,4.73,1
1559,1.0,4.31,0.5,24.22,0.73,6.14,4.82,29.25,23.52,300.0,3,4.23,0
1560,2.89,4.35,0.5,5.0,0.13,6.52,3.99,29.57,7.9,300.0,2,4.27,0
1561,3.02,1.62,1.19,25.0,0.31,6.42,4.01,27.68,17.9,300.0,2,4.04,0
1562,2.86,2.98,1.56,13.09,0.4,6.12,4.26,16.81,33.05,300.0,2,3.72,0
1563,3.68,2.47,1.27,25.0,0.73,6.34,5.73,15.08,35.99,300.0,1,4.66,1
1564,5.14,2.63,0.5,25.0,0.5,7.21,4.16,32.98,17.41,153.0,1,4.69,1
1565,4.46,1.45,0.9,13.18,0.59,7.28,5.09,18.37,18.2,300.0,1,5.11,1
1566,4.98,2.69,1.96,15.08,0.89,6.31,4.36,17.9,31.81,300.0,1,3.8,0
1567,2.98,1.48,1.73,25.0,0.56,6.64,4.69,34.66,9.29,300.0,3,4.12,0
1568,3.31,2.91,0.5,21.27,0.28,6.83,4.82,17.92,20.21,300.0,1,5.34,1
1569,4.51,3.03,1.04,8.79,0.75,7.29,5.69,22.88,32.38,98.1,1,4.64,1
1570,2.77,4.26,2.02,7.64,0.26,6.43,4.98,29.39,27.11,300.0,3,3.16,0
1571,2.36,3.45,0.5,25.0,0.8,7.34,4.35,35.0,30.75,300.0,3,4.44,0
1572,3.76,1.78,0.61,25.0,0.27,6.22,4.86,19.92,30.84,300.0,1,5.39,1
1573,3.04,4.1,2.02,11.07,0.38,7.12,5.64,30.13,50.23,91.7,2,3.28,0
1574,4.05,4.18,0.5,25.0,0.17,6.89,5.04,22.02,6.52,300.0,1,4.42,0
1575,3.18,2.66,1.29,25.0,0.36,6.75,4.99,22.35,47.37,127.1,1,4.49,0
1576,1.0,2.33,1.21,21.79,1.0,6.12,4.96,34.27,31.12,300.0,2,4.12,0
1577,4.28,4.6,0.6,8.58,0.83,7.09,5.3,22.59,44.7,300.0,2,4.24,0
1578,3.16,2.74,0.79,25.0,0.19,6.12,5.03,23.0,40.89,300.0,1,4.88,1
1579,2.35,2.95,1.04,8.83,0.91,7.29,4.16,27.73,31.79,300.0,1,4.88,1
1580,2.39,2.05,1.73,25.0,0.91,7.19,4.28,20.67,47.41,300.0,2,4.45,0
1581,1.89,3.57,1.02,11.86,0.92,6.39,4.98,33.71,18.72,300.0,1,4.26,0
1582,4.44,4.92,1.85,25.0,0.57,7.4,4.22,29.26,18.13,300.0,2,2.62,0
1583,4.57,1.5,0.66,8.21,0.25,6.35,5.8,23.56,38.98,64.7,1,5.29,1
1584,4.06,4.83,1.76,16.02,0.63,6.37,5.16,23.09,32.95,300.0,3,3.59,0
1585,4.57,1.41,1.58,24.83,0.84,6.93,6.05,26.57,14.33,300.0,1,4.62,1
1586,1.19,2.71,0.5,8.05,0.51,7.36,5.91,27.44,32.3,222.0,1,5.25,1
1587,4.0,4.23,1.63,8.02,0.28,6.72,4.13,19.12,23.33,300.0,3,3.44,0
1588,2.3,3.84,1.11,15.85,0.41,6.95,5.17,18.02,34.93,300.0,1,4.4,0
1589,1.33,1.64,0.5,19.26,0.81,6.78,5.04,24.7,15.73,300.0,3,5.68,0
1590,1.0,3.35,0.5,5.0,0.73,6.77,5.44,24.42,47.84,276.8,1,5.33,1
1591,2.23,3.42,0.5,8.69,0.07,6.19,5.37,27.73,38.45,300.0,3,5.24,1
1592,2.37,2.06,0.82,9.1,0.53,6.78,4.19,35.0,51.29,300.0,2,4.45,0
1593,1.46,2.37,0.5,25.0,1.0,6.93,5.16,17.92,8.83,300.0,2,5.24,1
1594,1.0,2.24,2.07,19.29,0.87,6.7,5.89,20.08,26.64,300.0,3,4.2,0
1595,2.44,2.65,0.57,25.0,0.19,6.72,4.13,25.41,38.36,300.0,2,5.13,1
1596,2.33,1.26,1.04,11.87,0.27,6.36,5.01,32.37,7.46,300.0,1,5.08,1
1597,3.69,1.1,0.53,18.46,0.24,6.46,4.63,26.24,27.86,300.0,1,5.61,0
1598,4.28,3.02,1.9,20.31,0.3,7.04,4.0,21.8,36.75,300.0,2,3.79,0
1599,2.11,2.43,1.96,25.0,0.27,6.53,4.19,30.77,18.72,300.0,1,3.47,0
1600,3.28,1.4,0.64,19.17,0.93,6.87,3.98,20.07,27.62,300.0,1,5.58,0
1601,1.0,4.21,0.5,25.0,0.18,6.8,4.65,17.36,21.52,300.0,2,4.45,0
1602,3.65,1.64,0.5,9.88,0.53,6.17,5.0,26.08,29.08,300.0,1,5.5,1
1603,4.71,3.51,0.77,21.81,0.81,7.5,4.84,25.47,22.25,300.0,1,4.73,1
1604,1.72,4.12,1.29,22.79,0.12,6.45,5.68,31.68,20.4,146.0,2,3.66,0
1605,2.2,4.27,1.17,11.57,0.25,7.36,5.62,20.75,13.58,300.0,2,3.68,0
1606,4.34,1.88,1.53,25.0,0.3,7.4,4.21,20.04,23.38,109.5,3,4.0,0
1607,2.3,3.17,1.8,10.28,0.88,7.01,5.03,35.0,41.8,300.0,3,4.04,0
1608,4.75,2.82,1.51,20.79,0.23,7.26,5.15,16.78,5.0,300.0,1,4.0,0
1609,4.69,3.29,1.4,24.36,0.95,7.29,5.18,19.09,18.55,293.8,2,3.8,0
1610,1.39,3.07,1.96,17.18,0.78,7.02,5.17,25.21,52.93,300.0,1,4.06,0
1611,1.39,1.22,0.73,20.66,0.5,6.88,4.59,19.49,60.0,300.0,2,5.3,1
1612,3.56,4.72,1.59,13.54,0.58,6.2,5.37,26.64,47.83,223.5,3,3.57,0
1613,1.0,1.89,0.5,20.54,0.92,6.93,4.86,20.41,60.0,263.1,2,5.72,0
1614,1.71,1.82,0.5,20.04,0.52,7.04,5.59,33.77,9.79,268.6,1,5.35,1
1615,4.36,2.45,1.19,9.3,0.69,7.5,4.33,15.17,52.39,121.6,1,4.98,1
1616,1.6,2.92,1.82,25.0,0.29,6.05,4.25,28.71,45.5,300.0,3,3.66,0
1617,1.63,4.82,0.5,24.13,0.14,6.06,3.88,16.52,13.62,300.0,3,4.08,0
1618,4.86,4.98,0.5,25.0,0.39,6.26,5.78,15.09,52.04,300.0,2,4.41,1
1619,4.93,2.27,1.0,19.85,0.11,6.98,4.19,27.25,37.14,265.9,1,4.91,1
1620,4.89,1.13,1.19,20.73,0.32,7.3,5.18,32.02,23.35,294.6,1,5.42,1
1621,4.58,4.9,1.45,25.0,0.85,7.29,4.13,27.22,55.53,300.0,2,3.02,0
1622,1.75,2.92,1.92,25.0,0.15,6.32,5.24,31.29,14.95,300.0,1,3.56,0
1623,1.0,3.76,0.5,19.11,0.23,7.08,5.75,17.27,36.88,300.0,2,4.99,1
1624,1.41,2.45,0.5,18.49,0.92,6.89,5.44,33.17,29.61,190.8,2,5.09,1
1625,1.46,4.58,0.5,21.43,0.66,6.72,4.1,32.44,40.18,202.0,2,4.13,0
1626,1.05,2.97,0.5,25.0,0.14,6.14,4.47,22.43,15.06,300.0,1,4.85,1
1627,2.8,4.42,1.03,19.51,0.17,6.51,4.98,33.39,25.04,300.0,1,3.96,0
1628,1.0,4.02,0.64,16.56,0.19,6.04,4.59,19.33,11.07,300.0,1,4.54,1
1629,1.21,3.95,0.5,25.0,0.6,7.35,4.65,29.2,16.41,300.0,3,4.3,0
1630,4.0,2.96,1.26,25.0,0.77,6.5,5.21,31.06,38.56,222.1,2,3.99,0
1631,1.09,4.0,0.5,21.34,0.1,6.95,5.84,22.41,23.29,186.2,3,4.81,1
1632,2.37,4.92,1.25,25.0,0.49,6.48,4.75,22.59,53.07,300.0,1,4.02,0
1633,3.93,4.64,1.93,11.42,0.9,6.26,5.01,24.25,25.05,136.0,2,2.66,0
1634,5.32,1.72,1.09,18.65,0.98,6.12,4.43,18.08,46.67,300.0,3,4.46,1
1635,3.17,4.7,0.53,25.0,0.31,6.54,5.94,27.59,39.47,300.0,2,4.62,1
1636,3.98,4.49,0.58,6.52,0.23,6.63,5.99,33.88,49.25,112.6,3,4.37,0
1637,3.83,1.87,1.81,13.72,0.78,7.34,5.96,21.97,54.45,135.3,2,4.76,1
1638,2.77,3.36,0.9,9.13,0.68,7.48,4.18,21.82,8.16,300.0,3,3.47,0
1639,3.72,4.02,0.89,13.24,0.89,6.56,5.82,28.19,33.52,300.0,2,3.96,0
1640,1.03,1.5,0.5,25.0,0.13,6.54,4.33,16.89,56.66,178.2,1,5.62,0
1641,3.06,2.14,0.81,15.43,0.18,6.87,5.33,22.96,20.37,164.9,1,4.81,1
1642,4.69,4.31,1.22,25.0,0.17,6.06,6.04,20.16,40.24,177.5,3,4.08,0
1643,4.34,4.23,1.4,18.21,0.12,7.33,4.69,25.44,13.12,300.0,3,3.56,0
1644,3.85,4.66,0.5,25.0,0.42,7.4,5.87,22.43,16.07,300.0,1,4.44,1
1645,3.73,1.68,0.91,24.48,0.15,6.33,4.92,32.4,52.39,264.8,1,4.8,1
1646,1.67,4.87,0.72,13.63,0.67,6.21,5.79,22.78,16.99,300.0,1,4.61,1
1647,3.18,1.93,1.42,25.0,0.74,6.41,5.49,16.74,41.26,300.0,1,4.55,1
1648,2.57,1.64,1.12,17.0,0.3,6.71,4.93,25.74,8.05,300.0,1,4.52,1
1649,3.02,4.18,0.5,25.0,0.45,7.16,4.74,28.17,36.66,300.0,1,4.45,1
1650,2.14,2.86,1.63,25.0,0.38,7.11,4.41,25.63,11.41,300.0,3,3.56,0
1651,1.6,2.14,0.5,25.0,0.32,7.31,5.64,23.53,53.37,300.0,2,6.06,0
