regrind_pct,resin_temp_c,cooling_time_s,paint_viscosity,film_thickness_um,booth_humidity_pct,pre_paint_storage_hrs,num_handlings,container_type,part_protection,surface_defect
16.65,229.63,19.19,24.15,38.76,43.98,1.81,4,cardboard_pallet,protected,1
9.0,242.61,20.62,24.97,36.66,41.35,16.02,4,plastic_box,protected,0
8.74,239.6,17.19,25.9,28.2,52.57,2.21,3,cardboard_pallet,unprotected,0
10.23,234.45,15.84,19.74,34.68,42.07,5.63,1,plastic_box,unprotected,0
1.71,234.69,19.67,24.84,27.12,48.94,6.9,2,metal_rack,protected,0
7.44,231.93,19.85,28.81,21.42,55.16,7.45,4,plastic_box,protected,0
11.86,237.64,19.69,24.95,21.22,32.13,2.15,5,metal_rack,protected,1
19.75,232.83,18.97,24.54,29.23,48.26,1.79,2,plastic_box,protected,0
19.72,234.5,18.8,24.56,33.3,44.0,2.04,2,metal_rack,unprotected,1
26.33,236.76,15.24,27.63,27.64,60.67,0.0,4,plastic_box,protected,0
23.56,238.13,16.13,25.48,30.26,50.74,10.82,4,metal_rack,protected,0
6.42,240.94,15.83,27.68,23.66,68.61,0.35,3,cardboard_pallet,protected,1
5.43,243.32,19.38,21.85,36.0,48.63,0.51,2,plastic_box,unprotected,0
7.22,236.43,18.62,23.53,29.43,52.94,0.79,3,cardboard_pallet,protected,0
21.04,240.05,14.76,27.04,32.78,68.36,4.65,3,plastic_box,unprotected,0
10.83,245.29,19.86,22.6,40.27,46.65,4.91,2,cardboard_pallet,protected,0
6.33,241.31,25.15,21.53,26.13,65.86,7.55,5,cardboard_pallet,unprotected,0
18.34,238.57,16.88,24.61,36.41,59.39,1.78,2,plastic_box,unprotected,0
7.84,245.17,14.18,25.28,38.23,49.77,1.6,4,metal_rack,unprotected,1
26.44,238.74,14.63,26.46,34.0,52.17,13.41,2,plastic_box,protected,0
12.53,235.98,13.86,23.94,25.63,50.96,2.6,2,plastic_box,protected,0
6.14,231.75,20.19,26.62,29.51,50.72,0.0,1,plastic_box,unprotected,0
1.06,232.56,16.65,23.98,31.23,52.72,2.38,6,plastic_box,protected,0
16.11,243.21,15.82,27.36,25.39,60.39,4.33,3,metal_rack,protected,0
25.16,243.7,18.8,25.09,31.62,42.97,16.93,5,cardboard_pallet,unprotected,1
9.12,234.77,18.99,26.43,34.01,59.29,4.17,4,cardboard_pallet,unprotected,0
0.0,239.99,16.0,25.11,25.74,57.6,0.79,2,metal_rack,protected,0
3.96,215.0,16.0,30.19,35.13,30.0,6.4,4,plastic_box,protected,1
7.07,241.31,17.19,26.77,33.15,60.63,0.0,2,metal_rack,protected,0
16.62,230.26,19.13,26.14,31.28,48.15,6.48,3,metal_rack,unprotected,0
0.0,237.28,9.82,28.9,33.42,49.68,8.34,3,metal_rack,protected,0
5.16,233.71,22.9,26.87,27.69,80.87,2.18,5,metal_rack,protected,1
10.03,233.66,16.42,25.44,31.21,63.84,2.91,4,plastic_box,protected,0
12.43,240.93,11.9,22.8,30.18,46.65,5.55,5,cardboard_pallet,unprotected,0
4.01,241.51,14.54,26.29,33.22,52.18,1.84,2,metal_rack,protected,0
0.0,228.11,22.39,25.36,33.38,43.96,1.48,2,metal_rack,protected,0
14.14,236.19,25.44,23.3,39.38,47.86,1.37,6,metal_rack,unprotected,0
7.42,234.29,22.09,21.94,36.74,59.11,10.61,4,cardboard_pallet,protected,1
11.35,236.73,17.79,25.24,29.32,49.42,1.68,2,plastic_box,protected,0
5.05,248.49,19.11,26.71,22.82,48.41,0.0,3,plastic_box,unprotected,0
24.22,242.6,17.26,22.88,31.18,46.01,6.32,5,metal_rack,protected,0
1.79,243.46,16.99,24.87,29.02,68.2,2.8,2,cardboard_pallet,unprotected,0
11.78,223.7,17.89,28.63,28.45,47.94,5.96,1,cardboard_pallet,unprotected,1
14.02,228.65,20.0,25.37,46.16,48.93,1.91,3,plastic_box,protected,0
0.67,228.82,21.89,28.42,30.1,54.13,2.49,1,metal_rack,unprotected,0
11.78,226.5,17.92,22.19,20.0,53.04,1.52,1,metal_rack,unprotected,0
14.08,239.6,15.35,28.2,28.17,64.41,12.58,3,metal_rack,unprotected,0
0.0,232.02,17.75,23.7,22.72,39.09,2.12,1,plastic_box,protected,1
1.43,229.33,18.02,28.02,29.08,58.07,3.26,7,plastic_box,unprotected,0
8.6,233.93,13.24,22.17,31.88,46.47,0.19,3,cardboard_pallet,protected,0
20.73,245.91,23.11,22.45,24.12,48.9,0.54,5,plastic_box,unprotected,1
9.73,222.86,14.65,27.49,39.78,57.64,3.71,1,plastic_box,protected,1
9.89,229.22,15.69,24.55,31.13,30.0,0.4,1,cardboard_pallet,protected,0
8.38,238.16,21.06,22.73,27.97,63.89,6.29,2,cardboard_pallet,protected,0
14.85,249.04,23.48,24.59,24.7,59.23,3.57,2,metal_rack,unprotected,0
7.94,236.18,14.61,27.36,26.1,36.78,3.41,2,plastic_box,unprotected,1
11.0,232.77,22.87,27.64,31.77,71.6,1.12,2,metal_rack,protected,0
12.22,235.28,17.38,24.91,24.39,33.95,2.09,2,plastic_box,protected,0
15.09,235.52,15.5,24.92,35.12,43.14,6.05,1,cardboard_pallet,unprotected,0
9.56,223.97,22.38,24.61,29.71,50.85,1.29,3,cardboard_pallet,protected,0
8.54,244.02,20.0,22.55,35.48,45.61,2.25,2,metal_rack,unprotected,0
13.88,244.37,22.21,25.84,29.77,51.28,5.33,6,metal_rack,unprotected,0
10.04,235.14,17.55,25.96,31.06,59.08,3.22,3,plastic_box,protected,0
6.56,248.62,14.94,24.42,26.04,57.6,1.99,3,cardboard_pallet,protected,1
2.36,245.85,28.63,25.44,29.62,65.34,2.56,1,cardboard_pallet,unprotected,0
1.55,224.27,20.34,23.87,29.62,50.78,1.18,1,plastic_box,protected,0
0.0,229.6,18.16,20.91,32.0,48.42,4.81,2,metal_rack,protected,0
13.78,225.11,15.59,23.78,25.71,53.76,0.0,2,plastic_box,protected,0
9.8,217.01,23.01,25.17,28.76,46.78,0.0,4,metal_rack,unprotected,0
9.48,232.72,18.59,20.95,25.08,45.13,6.55,4,metal_rack,unprotected,1
14.91,238.16,17.7,25.18,29.25,60.38,4.78,5,cardboard_pallet,protected,0
12.83,237.39,18.64,22.73,27.47,58.15,3.85,1,cardboard_pallet,unprotected,0
2.71,232.71,18.14,23.45,26.33,66.93,13.34,1,plastic_box,protected,0
13.13,222.17,18.62,25.92,31.83,43.21,24.37,8,plastic_box,unprotected,1
15.85,234.81,20.09,22.63,34.37,55.58,2.86,6,plastic_box,protected,0
6.16,219.85,20.39,26.43,26.09,61.78,14.57,5,plastic_box,unprotected,0
4.22,233.48,16.57,22.29,31.33,64.1,5.69,2,cardboard_pallet,protected,0
19.62,235.28,20.35,24.68,30.64,45.52,1.57,7,metal_rack,protected,0
27.35,223.51,19.74,23.45,34.15,44.68,17.08,2,metal_rack,protected,0
12.23,237.18,15.85,20.23,36.64,49.47,11.81,1,plastic_box,unprotected,0
19.35,233.85,13.57,28.08,32.25,43.7,1.16,3,metal_rack,protected,0
0.0,243.09,18.1,24.03,26.38,41.02,0.0,2,plastic_box,protected,0
13.89,235.05,15.25,22.22,29.98,59.69,4.33,3,cardboard_pallet,unprotected,0
13.79,239.24,25.89,21.83,36.73,49.05,6.68,3,plastic_box,unprotected,0
7.55,237.37,18.4,26.62,36.01,48.44,3.88,2,plastic_box,unprotected,1
0.0,239.07,17.08,25.01,32.51,57.28,8.69,3,plastic_box,protected,0
18.16,225.99,20.95,23.53,30.63,67.04,0.43,2,plastic_box,protected,0
25.89,235.52,23.75,25.39,27.71,50.93,2.77,3,metal_rack,unprotected,0
9.57,229.35,18.73,24.52,25.71,65.22,2.4,2,plastic_box,protected,0
4.94,238.48,18.3,24.7,25.98,55.14,3.86,3,plastic_box,protected,0
2.61,228.95,18.11,23.4,27.85,42.25,4.11,2,plastic_box,protected,0
0.0,235.41,19.72,24.86,28.41,30.0,8.88,3,metal_rack,protected,0
16.44,240.03,12.81,26.8,30.82,53.31,1.35,4,cardboard_pallet,unprotected,0
0.0,234.43,16.0,24.59,32.2,39.24,0.39,1,plastic_box,unprotected,0
11.43,239.63,18.96,22.83,31.44,39.73,0.0,4,metal_rack,unprotected,0
7.13,228.89,14.6,25.07,31.08,30.0,0.0,1,cardboard_pallet,protected,0
10.61,243.11,19.7,24.74,34.38,64.98,3.04,6,cardboard_pallet,unprotected,0
3.6,229.49,15.51,27.21,30.33,53.65,1.55,5,metal_rack,unprotected,0
9.42,236.38,21.06,22.83,35.35,54.96,5.25,1,plastic_box,protected,0
9.24,227.69,20.82,25.95,37.63,49.21,0.86,3,cardboard_pallet,protected,1
3.88,237.26,12.32,30.45,30.06,43.48,1.62,2,cardboard_pallet,protected,0
11.64,241.68,16.58,26.04,27.92,70.21,4.0,5,metal_rack,unprotected,0
0.0,245.0,16.76,23.47,33.66,50.15,1.0,2,plastic_box,protected,0
9.87,232.18,12.75,26.39,28.63,57.4,0.96,2,plastic_box,protected,0
7.45,235.74,17.49,23.27,27.96,49.29,2.46,4,metal_rack,protected,0
9.55,233.32,17.63,22.26,33.94,37.82,0.0,1,metal_rack,protected,0
4.51,229.87,14.31,22.12,33.1,60.91,2.81,4,plastic_box,protected,0
25.1,229.29,21.85,23.66,32.76,48.17,0.23,1,plastic_box,protected,0
4.84,235.59,16.35,26.15,29.84,41.52,0.34,6,metal_rack,unprotected,1
11.12,233.05,17.66,22.02,26.77,37.41,0.73,5,plastic_box,unprotected,0
17.39,228.45,12.54,23.7,27.13,65.23,6.55,5,plastic_box,protected,0
3.72,244.39,25.04,21.83,25.4,69.2,8.38,5,cardboard_pallet,unprotected,0
23.4,238.96,17.35,24.91,26.66,58.37,2.81,3,plastic_box,unprotected,1
0.0,237.88,11.86,24.41,30.81,57.03,2.97,2,plastic_box,protected,0
11.04,238.77,20.22,26.81,32.27,60.66,1.51,4,plastic_box,protected,0
7.77,240.55,18.1,22.09,28.64,56.78,12.05,3,plastic_box,unprotected,0
14.45,238.34,19.46,21.7,24.98,39.82,0.29,1,plastic_box,unprotected,0
16.23,234.19,19.56,24.35,33.99,51.3,6.84,6,metal_rack,protected,1
4.12,231.39,12.75,23.81,34.74,58.3,0.69,2,metal_rack,unprotected,0
3.83,241.88,10.06,27.19,38.17,56.72,10.48,3,plastic_box,protected,0
5.25,232.72,19.95,22.67,26.27,39.72,2.36,4,metal_rack,protected,0
4.42,239.91,14.86,25.34,20.0,45.06,5.77,1,plastic_box,protected,0
14.13,231.34,20.75,25.62,29.95,68.96,14.9,5,cardboard_pallet,unprotected,0
12.6,231.72,23.68,25.83,36.0,43.74,2.92,2,plastic_box,protected,0
6.76,231.02,18.17,24.53,33.24,50.82,7.57,2,plastic_box,unprotected,0
27.15,240.18,9.44,25.92,31.83,52.58,3.33,3,plastic_box,unprotected,0
5.45,255.38,13.12,23.49,22.56,51.85,3.76,1,metal_rack,protected,0
13.45,238.3,16.91,23.61,31.83,40.36,3.13,4,plastic_box,protected,0
14.4,237.45,17.79,24.81,30.45,42.5,1.66,1,cardboard_pallet,unprotected,0
16.72,233.41,20.81,23.58,29.0,48.25,2.69,4,plastic_box,unprotected,1
18.78,230.73,17.78,25.96,32.9,55.61,6.08,2,plastic_box,unprotected,0
2.58,233.35,15.68,24.7,37.25,47.26,6.26,3,metal_rack,protected,0
16.52,231.82,18.21,26.69,23.46,45.17,0.84,1,plastic_box,protected,0
0.0,227.59,19.61,26.79,33.77,53.45,9.37,4,metal_rack,protected,0
10.38,239.5,19.71,23.32,24.4,47.14,4.61,4,plastic_box,protected,0
23.49,240.3,16.3,25.06,32.18,38.93,8.16,3,metal_rack,unprotected,1
2.97,238.71,13.23,25.55,38.78,55.71,13.8,1,metal_rack,unprotected,0
10.41,225.14,16.48,20.3,25.99,30.0,0.92,3,plastic_box,unprotected,0
13.64,235.97,19.76,24.48,35.87,47.24,0.0,3,metal_rack,protected,0
17.67,215.06,20.6,25.45,30.42,55.55,1.85,4,metal_rack,protected,0
2.29,239.65,22.1,20.91,27.46,34.85,0.86,5,cardboard_pallet,unprotected,0
11.17,228.15,20.43,26.68,24.85,51.54,2.38,2,plastic_box,protected,0
19.52,236.81,21.29,26.7,29.9,41.94,14.01,3,plastic_box,protected,0
3.0,243.39,18.77,24.12,27.69,37.51,4.17,2,cardboard_pallet,unprotected,0
4.24,239.64,11.73,21.65,33.99,72.49,0.39,4,metal_rack,unprotected,0
9.09,233.85,27.83,26.13,25.7,48.72,3.87,2,metal_rack,protected,0
0.0,222.26,13.21,22.87,35.01,45.75,2.12,4,plastic_box,protected,0
10.17,228.91,19.43,24.43,33.28,51.38,0.0,5,metal_rack,unprotected,1
16.0,237.57,15.18,27.35,24.09,30.0,7.02,1,metal_rack,protected,1
24.86,237.89,18.26,28.67,23.49,34.87,6.21,1,metal_rack,unprotected,1
7.7,222.8,18.43,24.41,25.15,58.2,7.63,4,plastic_box,unprotected,1
16.51,228.17,16.66,23.54,35.2,40.58,7.43,2,metal_rack,protected,0
9.6,239.77,15.9,22.59,27.09,50.8,5.27,2,metal_rack,protected,0
21.61,243.34,22.11,23.88,31.14,59.0,10.5,2,plastic_box,unprotected,0
0.0,224.07,18.89,24.72,32.53,55.74,7.73,7,metal_rack,unprotected,0
19.1,234.43,22.24,23.69,31.84,41.61,5.1,2,cardboard_pallet,unprotected,0
23.0,230.51,21.39,23.0,28.24,57.13,2.71,3,plastic_box,unprotected,0
14.27,233.17,22.39,25.73,24.43,38.84,5.21,8,metal_rack,unprotected,1
2.72,234.51,16.19,24.42,26.57,60.45,0.0,3,cardboard_pallet,protected,0
2.84,238.11,11.16,24.82,30.36,51.71,4.19,6,plastic_box,protected,0
20.51,247.25,18.93,28.2,25.71,49.85,1.12,1,metal_rack,unprotected,1
16.9,237.66,10.5,24.24,29.12,36.26,3.19,2,plastic_box,protected,0
17.9,252.27,15.11,22.13,33.92,47.9,4.65,2,plastic_box,unprotected,0
8.1,225.28,26.52,24.16,27.64,55.1,0.0,2,plastic_box,unprotected,0
13.62,236.64,17.18,24.36,38.27,50.22,1.0,4,plastic_box,unprotected,0
0.0,233.24,24.27,23.89,35.85,48.21,5.29,4,cardboard_pallet,protected,1
0.0,239.93,18.65,28.73,30.11,44.72,1.71,2,plastic_box,protected,0
8.54,238.33,17.23,27.11,26.22,50.73,0.0,4,metal_rack,protected,0
14.7,233.94,13.91,22.33,29.18,57.32,0.53,1,cardboard_pallet,unprotected,1
17.07,245.94,21.34,27.56,32.56,56.02,2.16,2,metal_rack,unprotected,0
12.14,224.02,22.18,28.65,37.1,47.37,4.69,4,plastic_box,protected,0
7.45,234.64,23.76,28.75,26.43,35.2,1.43,2,plastic_box,protected,0
23.02,234.87,15.54,21.65,21.62,50.73,16.12,1,metal_rack,protected,0
10.79,242.31,14.68,23.39,34.81,51.47,1.71,3,plastic_box,protected,0
3.4,232.47,13.21,21.28,30.7,49.49,5.5,1,metal_rack,unprotected,0
4.01,225.92,18.62,21.44,32.37,46.34,0.11,4,plastic_box,protected,0
26.81,230.54,20.19,24.46,42.08,57.4,0.0,1,plastic_box,unprotected,0
8.21,238.97,16.41,27.45,31.83,35.5,2.8,1,metal_rack,unprotected,0
7.6,246.1,19.72,28.3,22.04,37.66,1.69,4,plastic_box,unprotected,0
0.51,236.52,13.99,26.15,30.57,46.53,0.39,4,metal_rack,unprotected,0
2.16,237.29,16.36,23.71,30.19,57.96,6.12,4,metal_rack,unprotected,0
11.57,230.82,22.01,24.94,34.17,59.51,0.82,1,plastic_box,unprotected,0
18.85,245.15,15.91,28.19,21.96,56.7,8.12,3,metal_rack,unprotected,0
19.88,220.67,19.92,24.03,32.59,55.18,0.0,5,plastic_box,unprotected,0
11.19,236.91,16.07,23.92,35.8,54.34,3.51,1,plastic_box,unprotected,0
7.56,256.23,19.76,27.46,29.42,57.29,5.54,6,plastic_box,protected,0
22.73,233.43,17.06,21.4,29.74,70.49,1.96,7,metal_rack,protected,0
12.05,237.62,12.72,25.83,22.18,41.74,8.53,2,plastic_box,protected,0
5.98,235.64,22.21,24.68,29.24,46.39,1.64,3,plastic_box,protected,1
24.36,234.44,16.1,26.65,27.12,57.24,2.79,2,plastic_box,protected,0
8.31,245.67,20.58,22.48,40.85,45.55,4.46,2,cardboard_pallet,protected,0
13.25,233.99,17.34,26.04,39.11,53.03,6.45,3,metal_rack,unprotected,0
0.0,238.31,17.69,21.48,31.38,59.8,1.17,1,metal_rack,unprotected,0
12.46,235.44,16.75,26.12,33.39,47.65,3.04,1,plastic_box,unprotected,0
3.68,231.26,18.54,22.43,33.06,41.62,1.1,1,metal_rack,protected,0
0.95,244.63,18.71,26.08,29.79,60.88,2.79,3,plastic_box,unprotected,1
0.0,220.78,14.92,21.42,36.35,54.85,6.0,6,plastic_box,unprotected,1
12.6,232.5,22.18,27.1,22.91,57.47,4.58,2,metal_rack,protected,0
23.68,240.0,15.1,29.54,27.44,49.1,2.39,1,metal_rack,unprotected,0
9.9,239.84,21.13,26.98,36.03,48.23,1.67,4,cardboard_pallet,protected,1
14.5,245.6,22.98,23.56,25.73,63.51,4.2,3,cardboard_pallet,protected,0
14.87,233.66,16.58,22.86,26.11,59.42,7.44,3,metal_rack,unprotected,1
2.79,225.18,15.9,28.93,30.68,45.38,0.0,4,plastic_box,unprotected,0
0.0,232.92,18.75,25.3,33.36,50.86,2.27,4,metal_rack,unprotected,0
8.63,251.56,21.2,24.17,33.65,50.56,6.68,2,cardboard_pallet,unprotected,1
8.63,235.06,21.1,23.27,27.22,52.19,3.93,1,cardboard_pallet,protected,0
9.36,219.66,14.46,21.02,22.15,48.19,1.85,2,metal_rack,unprotected,0
12.55,237.02,17.17,23.31,29.66,37.86,0.24,5,cardboard_pallet,protected,0
10.65,234.78,22.13,24.35,30.56,39.41,3.64,5,cardboard_pallet,protected,0
11.61,227.97,16.45,24.9,26.22,55.99,1.86,7,metal_rack,unprotected,0
15.33,227.45,20.27,29.69,23.83,47.26,1.89,5,cardboard_pallet,protected,0
12.4,244.58,14.98,25.75,30.1,46.89,4.45,1,plastic_box,protected,0
